gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,Churn
1,0,0,1,1,0,1,0,0,2,0,2,2,0,0,3,94.5,575.45,0,1
1,0,1,1,1,2,1,2,0,2,0,2,2,1,1,0,106.1,7848.5,5,0
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.47583315152767,79.47583315152767,0,1
0,0,1,1,1,0,0,2,2,2,2,0,0,1,0,3,66.15,1874.45,2,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,69.7,1490.4,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.15,353.65,1,0
1,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,94.7,740.3,0,1
1,0,1,1,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,0,1
1,0,0,0,1,0,0,2,2,2,2,0,0,2,0,0,65.6,2313.8,3,0
0,0,1,1,0,1,0,0,2,0,2,2,2,2,0,1,53.65,3784.0,5,0
0,0,1,1,0,1,0,2,0,2,2,2,2,1,1,1,60.4,2640.55,3,0
0,0,1,0,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,4,1
0,0,0,0,1,0,1,0,2,2,2,2,2,2,1,0,104.4,4904.2,3,0
1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,91.7271309079075,673.0897035808658,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19.95,68.2,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,19.3,1414.8,5,0
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,82.23145365959653,248.48244340670428,0,1
0,0,0,0,1,0,1,0,2,0,2,0,2,0,1,2,89.35,461.7,0,1
0,0,1,1,0,1,0,2,0,2,0,2,2,2,1,1,53.8,3952.45,5,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,0,1
0,0,0,0,1,2,1,2,2,0,0,0,2,0,1,2,95.15,1789.25,1,1
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,75.40628484220561,1147.2070632178159,1,1
1,0,1,0,1,0,1,0,0,0,2,2,0,0,1,2,84.8,84.8,0,1
1,1,1,0,1,0,1,0,0,0,0,2,2,0,1,2,90.24654524757004,678.1481178898648,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25.25,58.9,0,1
1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,23.75,424.5,1,0
1,1,1,0,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,20.15,1411.2,5,0
0,0,1,1,1,2,0,2,2,2,0,2,2,2,1,1,83.6,5959.3,5,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,69.42632263778988,264.383016359652,0,1
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.95,268.4,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,20.05,267.0,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9,3,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,0,1
0,0,1,0,1,2,1,0,2,0,0,2,2,1,1,2,98.25,5508.35,4,1
0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,0,97.50855625385783,778.8825500016244,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,1,19.45,674.55,2,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,80.49766827823063,185.73501735461122,0,1
1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,51.1,1269.6,1,0
0,0,0,0,1,1,1,0,2,0,0,2,2,0,1,1,100.3417058990655,2436.051031749629,1,1
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,92.48404651604797,1574.097751935529,1,1
0,1,0,0,1,1,1,0,1,0,0,0,2,0,0,2,87.99109460366974,1424.5716387246407,1,1
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,0,1
0,0,0,0,1,2,0,0,2,2,0,2,2,2,1,2,80.65,5330.2,5,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,50.11646097013848,114.71765505957875,0,1
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1718.2,5,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1847.55,5,0
0,0,0,0,1,2,1,1,0,0,0,2,2,0,1,2,98.93344637077331,5617.901595077198,4,1
1,0,1,0,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,5,0
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,79.91053007416384,585.3201624095653,0,1
1,0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,114.95,7711.25,5,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,69.4,69.4,0,1
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,25.7,826.1,2,0
0,0,0,0,1,2,1,0,2,0,0,1,2,0,0,0,95.71661686712467,6133.182155199123,5,1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,44.47500958668767,93.27047284731282,0,1
1,0,0,0,1,2,1,0,0,0,0,1,2,0,1,1,92.4069280241896,1445.5163103033608,1,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.85,64.55,0,1
0,0,0,0,1,2,1,0,0,2,2,2,2,2,1,1,107.5,7853.7,5,0
1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,0,24.5,343.6,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,20.3,487.95,2,0
0,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,24.95,1165.9,3,0
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,96.6,291.9,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.20541478696163,237.81733771944027,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.62015436437153,69.62015436437153,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,19.85,943.1,4,0
1,0,1,0,1,0,1,0,0,0,0,2,2,0,1,2,90.75,90.75,0,1
1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,2,79.70713750023563,2180.8731345003675,2,1
1,0,0,0,1,2,1,0,2,0,0,0,2,0,1,2,90.05,368.1,0,1
0,1,1,0,1,2,1,0,2,0,0,0,0,0,1,1,80.65,633.3,0,1
0,0,1,1,1,2,1,2,2,1,1,0,0,1,0,0,95.07637200871878,6576.00212706832,5,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,74.69183919106479,545.3309982332092,0,1
0,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55,2,1
0,0,1,1,1,2,1,2,0,0,2,2,2,1,1,0,104.4,6721.6,5,0
0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,0,63.8,4684.3,5,0
0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,89.74624365694429,1052.0469037527635,0,1
1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,73.5,791.75,0,1
0,0,0,0,1,2,0,2,0,0,2,0,2,2,0,3,73.55,3349.1,3,0
0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,87.71876324588744,1530.2585768614936,1,1
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.24859154120729,74.24859154120729,0,1
0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,3,24.85,962.25,3,0
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1584.8,5,0
0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,85.22138276252059,831.6924803914144,0,1
1,0,1,0,1,2,1,0,0,0,2,0,0,0,1,0,79.65,251.75,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.66914360861653,191.1894748627776,0,1
0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,2,92.3383057224625,165.12336900739894,0,1
1,0,1,1,0,1,0,2,0,2,0,0,2,1,0,0,44.25,2276.1,4,0
1,0,1,0,1,0,0,2,2,2,2,2,2,2,1,0,85.9,5595.3,5,0
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,20.95,267.35,0,0
1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,1,90.60197738062024,1452.9376872647963,1,1
1,0,1,0,1,2,0,2,2,2,2,2,2,2,0,0,91.7,6075.9,5,0
1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,3,61.65,1393.6,1,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,25.1,789.55,2,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,0,1
0,0,1,0,1,1,1,2,2,1,0,2,0,0,1,1,102.44707210173985,6211.575018140982,4,1
0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,2,60.03585199080245,60.03585199080245,0,1
0,0,1,1,1,0,0,2,2,2,2,0,2,2,0,3,73.6,2316.85,2,0
0,0,0,0,1,1,1,1,0,0,1,2,2,0,0,0,102.97794704792379,846.5558940958475,0,1
1,0,0,0,0,1,0,0,0,0,2,0,2,0,1,2,40.05,162.45,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.232240638823008,20.232240638823008,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.45,246.25,0,0
0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,24.35,1133.7,3,0
0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,34.95798509874486,735.5024424794536,1,1
1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,35.55,35.55,0,1
1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,90.53874836950212,90.53874836950212,0,1
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,85.70752563133416,756.2168035020233,0,1
0,0,0,0,1,2,1,1,0,0,0,2,2,0,1,2,100.06538598241349,1305.4880390485812,1,1
0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,96.336515380832,3700.0047528191812,3,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27.221186201878083,101.94138069797339,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,70.83338501932775,70.83338501932775,0,1
1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,74.67877761493493,74.67877761493493,0,1
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,25.8,1911.5,5,0
1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,94.35107190748086,94.35107190748086,0,1
1,0,0,0,1,2,1,0,2,0,0,2,2,1,0,2,100.2,2688.45,2,0
1,0,0,1,1,0,1,0,2,0,2,2,2,0,1,1,99.15,6171.2,5,0
0,0,1,1,1,2,0,2,2,0,2,2,0,1,1,1,75.0,4213.9,4,0
0,0,0,0,1,2,0,2,0,2,2,2,2,2,0,1,86.45,5175.3,5,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,19.7,419.4,1,0
1,0,0,1,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1004.35,3,0
0,0,0,0,1,0,1,0,0,1,0,2,2,0,0,2,95.08344099523991,177.68061401496027,0,1
1,0,1,1,1,2,1,0,2,0,2,2,2,0,1,0,103.75,5969.95,4,0
1,0,1,1,1,0,1,0,0,2,0,2,2,0,1,3,96.65,1162.85,1,1
0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,2,60.121202259865484,60.121202259865484,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.029789989728755,82.02743085251326,0,1
1,0,0,0,1,2,1,1,1,0,0,0,0,0,1,2,88.81535531628046,2467.7681666300427,1,1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,44.15,92.65,0,1
1,0,1,1,0,1,0,0,0,2,2,2,2,2,0,0,54.65,3632.0,5,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.31941361260004,75.31941361260004,0,1
1,0,0,1,1,2,1,0,1,0,2,2,2,0,0,1,102.75438165607864,5070.622946554358,4,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,46.1427234799941,889.3692772561892,1,1
1,0,1,0,1,0,2,1,1,1,1,1,1,1,1,3,20.55,184.95,0,0
0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,1,109.5,7854.9,5,0
1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,89.9,89.9,0,1
0,0,1,1,1,2,1,0,2,0,0,2,0,0,1,2,88.8,3340.55,3,0
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,20.4,482.8,1,0
1,0,1,1,1,0,0,2,2,0,0,0,0,1,0,3,53.65,1939.35,2,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.0,40.9,0,0
1,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,99.15781592590244,1047.295336948108,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,20.8,1411.9,5,0
0,0,1,1,1,2,0,2,2,0,2,2,0,2,0,1,74.0,4868.4,5,0
0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.31805710400903,69.31805710400903,0,1
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,89.8,6510.45,5,0
0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.4,94.5,0,0
1,1,1,0,1,2,1,2,0,0,0,2,2,1,1,2,100.75,6674.65,5,0
1,0,1,0,1,2,1,2,2,2,2,2,2,2,1,2,115.55,8425.3,5,0
1,0,1,0,1,0,0,2,0,0,2,0,0,0,1,1,54.95,568.85,0,0
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,89.8416739072768,1310.3414757916935,1,1
1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1189.9,4,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.24379335078046,69.24379335078046,0,1
0,1,0,0,1,2,0,2,0,0,0,0,0,0,1,2,55.6,580.8,0,0
1,0,1,1,1,2,1,0,2,0,2,0,0,2,1,2,84.8,6152.4,5,0
0,0,0,0,1,0,1,1,0,1,0,0,2,0,1,2,89.01187636745185,456.027036831692,0,1
0,0,1,1,0,1,0,2,2,0,0,0,0,2,0,0,36.15,2434.45,5,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1356.7,5,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,75.44670483434778,75.44670483434778,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1416.5,5,0
1,1,1,0,0,1,0,2,2,2,2,0,0,2,0,1,46.35,3353.4,5,0
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4871.05,3,1
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,20.35,335.95,1,0
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,5,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,69.64509195769563,69.64509195769563,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45,0,1
1,1,1,1,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,3,1
1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,70.95,4555.2,5,0
1,0,1,1,1,2,1,0,2,2,0,2,0,1,0,1,95.75,6511.25,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1027.25,3,0
0,0,1,0,1,2,0,2,0,0,2,0,2,1,1,2,68.4,3972.25,4,0
0,0,0,0,1,2,1,0,0,0,1,2,2,0,1,2,99.83320609241905,1132.2974236081238,0,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,80.55056273089471,521.8168964658846,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.1,19.1,0,0
0,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,76.5,2868.15,3,1
1,0,1,0,1,2,1,2,2,0,2,0,0,2,1,1,88.0,5986.45,5,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1421.9,5,0
0,0,0,0,1,0,1,0,1,0,0,2,2,0,0,2,95.29912893557176,167.99199571040018,0,1
0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,2,59.4,1023.9,1,1
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,80.5,463.05,0,1
0,0,0,0,1,1,1,0,0,0,1,2,2,0,1,0,99.21440012824198,1777.102865791942,1,1
0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,3,52.1254281871464,110.80786949980968,0,1
0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,51.0,581.7,0,0
0,0,1,0,1,2,1,0,0,0,0,2,2,1,1,0,95.07859584747227,6590.045103571963,5,1
1,0,1,0,1,2,0,2,0,0,0,2,0,1,1,1,66.15,4392.5,5,0
0,0,1,1,1,0,0,2,2,0,0,0,0,0,0,3,54.65,482.25,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15,2,0
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.0183275381249,79.0183275381249,0,1
0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,59.37313239873284,59.37313239873284,0,1
0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,3,65.7,134.35,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.56413541650555,69.56413541650555,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1468.75,5,0
0,0,0,0,1,2,1,1,1,2,0,1,1,0,1,2,107.81123507005863,3587.3396893988015,2,1
0,0,1,0,1,0,1,0,0,0,0,2,2,0,0,2,91.4341490420022,1824.0276330105708,1,1
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.75,418.25,1,0
1,0,0,0,1,2,1,1,1,0,0,0,2,0,0,1,94.47749867011608,2659.404157854435,2,1
1,0,1,0,1,0,0,2,2,0,2,0,2,2,0,3,67.95,4664.15,5,0
0,0,1,0,1,2,1,0,2,2,2,2,2,2,0,2,109.25,7707.7,5,0
1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,94.7,2362.1,2,1
1,0,1,0,1,1,1,0,0,0,0,2,0,0,1,2,91.90882159408528,1236.672713417344,1,1
1,0,0,0,1,0,0,2,2,0,0,2,0,2,1,0,65.3,3512.9,4,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,20.0,417.65,1,0
0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,1,100.76432431174753,5144.209426764296,3,1
0,0,0,0,1,2,1,2,2,1,0,0,1,0,1,0,98.77957002067103,1240.2757709426035,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,1,20.25,814.75,3,0
0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,1,80.91499241711684,578.5854639440084,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.0,935.9,3,0
0,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,100.2,1369.8,1,1
0,0,0,0,1,2,0,2,2,0,0,2,0,0,0,2,92.31100095826295,1618.4270705806525,1,1
0,0,1,0,1,1,1,2,0,2,0,0,0,0,1,2,85.87800359502957,453.8752730540936,0,1
0,0,0,0,1,2,1,0,0,0,2,2,2,0,1,0,99.85,1776.95,1,1
1,1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,94.25,6081.4,5,0
1,0,1,0,1,2,0,0,1,2,0,0,0,0,0,0,83.57193774406052,4063.746051746058,3,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.9,454.0,1,0
1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,48.95,1323.7,2,0
0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,85.23842273527409,85.23842273527409,0,1
0,0,0,1,1,2,1,2,2,2,2,2,2,2,1,1,116.15,3946.9,2,0
0,0,1,1,1,0,1,0,0,2,0,2,2,0,1,2,94.2,777.3,0,1
1,0,1,0,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,3,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,74.87720637971293,216.40446141430306,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.72183150224087,70.72183150224087,0,1
0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,73.6309008176112,214.27559102250072,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,19.65,358.15,1,0
1,1,0,0,1,2,0,2,0,2,2,0,2,2,0,1,74.1,5031.0,5,0
0,1,0,0,1,0,1,0,0,2,2,2,2,1,1,0,101.1,4016.2,3,0
0,0,0,0,1,2,1,0,2,2,1,2,2,0,0,1,109.58868709464248,6015.389067023567,4,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,47.4818631350666,268.94291688035923,0,1
0,0,1,1,1,1,1,0,0,1,0,0,2,0,1,2,89.19601764534556,2368.027225612188,2,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,19.9,510.8,2,0
1,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,115.05,8016.6,5,0
0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,2,90.75961158168096,1308.2825525166968,1,1
0,0,0,0,1,2,1,2,2,2,2,2,2,1,1,3,115.1,6993.65,5,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,20.05,265.45,0,0
0,0,0,0,1,1,0,1,0,1,2,2,0,0,0,2,76.58669576426205,2564.2973487272934,2,1
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,20.2,507.9,2,0
1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,25.1,1697.7,5,0
0,0,0,0,1,0,1,1,2,1,0,1,2,0,1,1,102.43663899474817,6141.503184667903,4,1
1,0,1,0,1,2,0,2,2,2,2,2,2,2,0,0,90.55,6404.0,5,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,25.15,25.15,0,1
0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,86.31254913565408,1268.956600025155,1,1
1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,74.95,825.7,0,1
0,1,0,0,1,0,1,2,2,0,0,0,0,0,0,2,81.7,1820.9,1,0
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,3,91.05,6293.75,5,0
1,0,0,1,1,0,0,2,2,0,2,0,0,2,0,1,61.45,2302.35,3,0
1,0,1,0,1,2,1,0,0,0,1,1,2,0,1,2,96.03241057346855,1874.9760226852313,1,1
1,0,0,0,0,1,0,2,2,2,2,2,2,2,1,0,65.55,4807.45,5,0
1,0,1,0,1,2,0,0,2,2,2,2,2,2,1,1,85.45,6227.5,5,0
1,0,0,0,0,1,0,2,0,0,2,2,2,1,0,1,54.55,1362.85,2,0
0,0,0,0,1,0,1,0,2,1,1,0,0,0,1,1,84.80453700016571,3264.905758780609,3,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.64100866254498,89.61938816924922,0,1
1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,2,54.15,1312.45,1,0
1,0,0,0,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25,0,1
1,1,0,0,1,2,1,0,2,0,2,2,2,1,0,0,105.75,7382.85,5,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,43.95,43.95,0,1
0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,50.616519086855426,154.6809769823553,0,1
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,88.0,6161.9,5,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.923481315531298,19.923481315531298,0,1
1,1,0,0,1,2,1,0,1,0,0,1,0,0,1,2,87.65568958967066,1775.5933366891263,1,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,0,1
0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1758.9,2,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,75.1530698666342,75.1530698666342,0,1
1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,49.0,1291.35,2,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.096231571638718,20.096231571638718,0,1
0,0,1,0,1,2,0,2,0,0,2,0,0,1,1,0,61.05,3478.75,4,0
0,0,0,0,1,2,1,0,0,1,0,2,0,0,1,2,92.2397906755175,453.1285800638535,0,1
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,76.7091497714166,333.4833435063728,0,1
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,101.79506380913979,101.79506380913979,0,1
0,0,0,0,1,1,1,0,1,0,0,1,2,0,1,1,99.33302587971707,420.53390219497385,0,1
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1620.2,5,0
0,0,1,1,1,0,0,2,0,2,2,2,2,2,1,3,81.0,3533.6,3,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1748.55,5,0
1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4764.0,5,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1253.8,5,0
1,0,0,0,1,0,1,0,0,2,0,1,2,0,0,1,94.97316208442055,178.4319898766945,0,1
1,0,0,0,0,1,0,2,2,2,2,2,0,2,0,0,53.95,3888.65,5,0
0,1,0,0,1,2,1,1,0,2,0,0,0,0,1,0,83.38046087935611,1466.4222135820626,1,1
0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,3,24.2,914.6,3,0
0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,82.77701143188933,835.4194770667252,0,1
0,0,1,1,1,2,0,0,0,2,2,2,0,2,1,0,72.1,4194.85,4,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,2,21.1,937.1,3,0
1,0,1,0,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,19.2,1401.4,5,0
1,0,1,0,1,2,1,0,2,2,0,2,0,0,0,2,93.8,3019.5,2,1
0,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,89.97361504879672,2280.5326526707886,1,1
0,0,1,1,1,0,0,2,2,0,2,0,2,2,0,0,68.25,1114.85,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.4,745.3,3,0
0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,65.5,4919.7,5,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,74.45337754738762,940.5956534702062,0,1
1,0,1,0,1,2,0,2,0,2,2,0,2,2,0,1,75.35,4729.3,5,0
1,0,0,1,1,2,1,0,1,0,2,2,2,0,0,1,102.37534164336485,5070.451767193777,4,1
0,0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,5,0
1,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,100.95,329.95,0,1
0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,44.36412157371461,897.9891619856073,1,1
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.8,475.2,2,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.8,1212.25,4,0
1,0,0,0,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,1,0
